time_s,temperature_c,pressure_torr,flow_sccm,truth_temperature_c,truth_thickness_nm,state,fault,heater,throttle,flow_command,precursor
128.25,257.22206765521327,3.003126482645826,99.9696852182751,257.1970034062965,0.0,HEAT,NONE,1.0,0.3803519,100.0,False
128.5,257.00095414129606,2.9987094602835613,99.93148669779926,257.06534359625005,0.0,HEAT,NONE,1.0,0.37930322,100.0,False
128.75,257.172469890453,2.9956608231233615,100.13453969054957,256.93409458090895,0.0,HEAT,NONE,1.0,0.37853795,100.0,False
129.0,256.61025250860854,3.0008716047489585,99.98383007956367,256.8032550785435,0.0,HEAT,NONE,1.0,0.37977286,100.0,False
129.25,256.27454951572486,2.9987099333742377,99.83548243880885,256.67282381142314,0.0,HEAT,NONE,1.0,0.37924971,100.0,False
129.5,256.4742822789149,3.003572358675234,99.82771283694389,256.542799505804,0.0,HEAT,NONE,1.0,0.3804347,100.0,False
129.75,256.24968832805746,3.002966627010899,100.01787953807022,256.41318089191645,0.0,HEAT,NONE,1.0,0.38032992,100.0,False
130.0,256.5216763415914,2.9992691458904464,99.86394029925903,256.2839667039527,0.0,HEAT,NONE,1.0,0.37945532,100.0,False
130.25,256.14493057427603,3.002117879524903,100.14512578372765,256.15515568005435,0.0,HEAT,NONE,1.0,0.38015238,100.0,False
130.5,256.0268832921116,2.998293254677822,99.98264493398271,256.0267465623003,0.0,HEAT,NONE,1.0,0.379236,100.0,False
130.75,255.80953802100717,3.004234972228963,100.00110897552472,255.89873809669413,0.0,HEAT,NONE,1.0,0.38068454,100.0,False
131.0,255.5966926653334,2.996447290951734,100.11202297911463,255.77112903315225,0.0,HEAT,NONE,1.0,0.37881535,100.0,False
131.25,255.7428520402731,2.997782974796731,99.89691145650477,255.64391812549135,0.0,HEAT,NONE,1.0,0.37910347,100.0,False
131.5,255.52079144955738,2.993219615722899,99.79923351774377,255.5171041314164,0.0,HEAT,NONE,1.0,0.37794909,100.0,False
131.75,255.5138957516294,2.9974575127981757,100.05782259008389,255.39068581250848,0.0,HEAT,NONE,1.0,0.37890988,100.0,False
