time_s,temperature_c,pressure_torr,flow_sccm,truth_temperature_c,truth_thickness_nm,state,fault,heater,throttle,flow_command,precursor
60.5,450.09007715460416,2.994806922935979,99.86591697244305,450.08668818621976,0.0,STABILIZE,NONE,0.53478526,0.37802546,100.0,False
60.75,450.16449570100167,2.9991416863004052,100.01194719670988,450.34553137313617,0.0,STABILIZE,NONE,0.53554499,0.37902792,100.0,False
61.0,450.3054907755746,3.0017484240921886,99.7734465020071,450.60581886562807,0.0,STABILIZE,NONE,0.5341191,0.37965602,100.0,False
61.25,450.90567251515205,3.000251330365384,99.9529553141211,450.861067725732,0.0,STABILIZE,NONE,0.5203997,0.37930405,100.0,False
61.5,451.0638978245973,2.9989449044776895,99.90812928348936,451.0748542829885,0.0,STABILIZE,NONE,0.51868653,0.37898208,100.0,False
61.75,451.0304823065408,3.0005687801164025,100.27683005659348,451.28289576517113,0.0,STABILIZE,NONE,0.52169317,0.379368,100.0,False
62.0,451.7962744221251,3.004581998529213,100.10587024012771,451.49920016269243,0.0,STABILIZE,NONE,0.503245,0.38036434,100.0,False
62.25,451.5586751266827,3.0045710980786158,99.99158086683384,451.66014714529473,0.0,STABILIZE,NONE,0.51179345,0.380418,100.0,False
62.5,451.8355992259243,2.998996993162094,100.01379428485274,451.8459305523887,0.0,STABILIZE,NONE,0.50599224,0.37909993,100.0,False
62.75,451.94865659701156,2.9997093496208014,99.83731013369089,452.0139388322498,0.0,STABILIZE,NONE,0.50451882,0.37926624,100.0,False
63.0,452.12100596199724,3.0068318232860847,99.9895608958057,452.1770555177083,0.0,STABILIZE,NONE,0.50127909,0.38102394,100.0,False
63.25,452.2942612384131,3.00102481818674,100.10621827325551,452.3300603231289,0.0,STABILIZE,NONE,0.49792381,0.37967714,100.0,False
63.5,452.305576966316,2.9987255023250765,100.1377413761402,452.4726422951918,0.0,STABILIZE,NONE,0.49873224,0.37912664,100.0,False
63.75,452.6576513188534,2.999821221146548,100.2331026502913,452.6171756744926,0.0,STABILIZE,NONE,0.49031591,0.37938509,100.0,False
64.0,452.6346451983022,2.999719518602129,99.92199120021172,452.7363111122482,0.0,STABILIZE,NONE,0.49196575,0.37936051,100.0,False
64.25,453.08351138463206,2.9936390455298967,99.89947874567743,452.8599651502706,0.0,STABILIZE,NONE,0.48090461,0.37785699,100.0,False
64.5,452.87107332388996,3.002012383829467,100.09094132141641,452.95044686879413,0.0,STABILIZE,NONE,0.48755283,0.37984645,100.0,False
64.75,453.2696315086411,2.9951310394288946,100.11257125135455,453.0603523696053,0.0,STABILIZE,NONE,0.47755571,0.37817032,100.0,False
65.0,453.09629034726413,2.998259477395085,100.08093528000586,453.14028232690737,0.0,STABILIZE,NONE,0.48289651,0.37888105,100.0,False
65.25,453.0977727071268,2.994169041670362,99.94446722666159,453.2357936445372,0.0,STABILIZE,NONE,0.48312359,0.37784612,100.0,False
65.5,453.1070144189284,2.998936711457157,100.05573321456265,453.33168004667465,0.0,STABILIZE,NONE,0.48297244,0.3789473,100.0,False
65.75,453.4736192071985,3.005732613129746,99.97005178795847,453.4268192453564,0.0,STABILIZE,NONE,0.47332919,0.38060729,100.0,False
66.0,453.26307814639915,2.9982297049212687,99.86209236630604,453.49307788498135,0.0,STABILIZE,NONE,0.47920377,0.37882158,100.0,False
66.25,453.39386895327,3.0019549021527787,99.9032151493052,453.5765427270387,0.0,STABILIZE,NONE,0.47563007,0.37971835,100.0,False
66.5,453.35254836417283,3.0025812061367483,99.98328601469397,453.64915428667587,0.0,STABILIZE,NONE,0.47664768,0.37989595,100.0,False
66.75,453.7780811953634,3.000597849951468,100.09474821012225,453.72455560361055,0.0,STABILIZE,NONE,0.46525311,0.37943828,100.0,False
67.0,453.77164964223834,3.003944250232673,100.06374741849658,453.765946830186,0.0,STABILIZE,NONE,0.46568677,0.38027321,100.0,False
67.25,453.8673044731942,3.0011420843107994,99.78150433861468,453.80849432968597,0.0,STABILIZE,NONE,0.46323264,0.37963184,100.0,False
67.5,453.818939386632,2.9990437038768722,100.03113200817405,453.84363474940255,0.0,STABILIZE,NONE,0.46452445,0.37913074,100.0,False
67.75,453.67869047696047,3.0048062282949246,100.01565829962347,453.8824946016049,0.0,STABILIZE,NONE,0.4679963,0.38054463,100.0,False
68.0,453.7498265418966,2.994380259684332,99.95780690594188,453.9315241729942,0.0,STABILIZE,NONE,0.46562125,0.37803168,100.0,False
68.25,453.95990953010994,2.9978198620422805,100.01381707418858,453.9733608420489,0.0,STABILIZE,NONE,0.45966052,0.37881423,100.0,False
68.5,453.9012223143986,3.0018102777929405,99.89131872724165,453.9973986794845,0.0,STABILIZE,NONE,0.46097703,0.37977254,100.0,False
68.75,454.01948877072334,3.0029410411973556,100.38575033243653,454.0252638044891,0.0,STABILIZE,NONE,0.45746097,0.38007386,100.0,False
69.0,453.89147349774953,2.998366889790169,99.87402464533,454.0426199766441,0.0,STABILIZE,NONE,0.46049055,0.37898133,100.0,False
69.25,454.18655127071,2.996451728366964,99.92734644316103,454.06890202244466,0.0,STABILIZE,NONE,0.45215995,0.37848931,100.0,False
69.5,454.0659690065115,2.997253810357159,99.85640124365361,454.07040919899714,0.0,STABILIZE,NONE,0.45509701,0.37864317,100.0,False
69.75,454.0092740267542,2.9941153400308176,99.78317826743898,454.0806174599725,0.0,STABILIZE,NONE,0.45606839,0.37783191,100.0,False
70.0,454.0317180399084,3.001348926270124,99.97213600210695,454.09367315307736,0.0,STABILIZE,NONE,0.45482712,0.37954217,100.0,False
70.25,453.8369135381362,2.9994003620658884,100.11976564607592,454.1030088423621,0.0,STABILIZE,NONE,0.45927944,0.37907304,100.0,False
70.5,454.2088924235985,3.0006064689294707,99.86689451873525,454.1255125967998,0.0,STABILIZE,NONE,0.44857839,0.37936022,100.0,False
70.75,454.2109094372206,2.999057760999677,99.82461273962889,454.11622698157777,0.0,STABILIZE,NONE,0.44812866,0.37898271,100.0,False
71.0,453.98530935137734,3.0052207798079538,100.03302700573023,454.1056372866516,0.0,STABILIZE,NONE,0.45355634,0.38049115,100.0,False
71.25,454.2850559648047,2.9990078688868596,100.14072240087776,454.1111689068476,0.0,STABILIZE,NONE,0.44483226,0.37902031,100.0,False
71.5,454.00059847469265,3.000060350136542,100.37295253899335,454.0908240812354,0.0,STABILIZE,NONE,0.45184872,0.37926856,100.0,False
71.75,454.2064126312576,2.999027942254149,99.98727714414598,454.09134033641266,0.0,STABILIZE,NONE,0.44553766,0.37901465,100.0,False
72.0,454.12208177903415,3.0042470171696145,99.92663003624946,454.0731482659013,0.0,STABILIZE,NONE,0.44714028,0.38029172,100.0,False
72.25,453.798565446018,2.9994274622352046,100.00230781857455,454.0597633087087,0.0,STABILIZE,NONE,0.45484462,0.3791544,100.0,False
72.5,454.085687368197,3.0042675299453676,100.04750306174587,454.0692566728867,0.0,STABILIZE,NONE,0.44608678,0.38034472,100.0,False
72.75,454.17469870731486,2.996662658147839,100.13018522326367,454.05276116156944,0.0,STABILIZE,NONE,0.44301649,0.37852123,100.0,False
73.0,454.3416493968193,3.0025641766252837,100.0380333579911,454.02721642207086,0.0,STABILIZE,NONE,0.43801305,0.37993972,100.0,False
73.25,454.01001883620296,3.0053952260731083,99.86092277749135,453.9869206079418,0.0,STABILIZE,NONE,0.44626503,0.38067207,100.0,False
73.5,453.9545449952261,3.000967855534725,100.11160016617197,453.9712103489192,0.0,STABILIZE,NONE,0.44673111,0.37964844,100.0,False
73.75,453.89133143722756,3.0004297837460614,99.95831177779732,453.95693062308385,0.0,STABILIZE,NONE,0.44735938,0.37953183,100.0,False
74.0,453.9626283869167,2.99907544417279,99.82876094832166,453.94455771699654,0.0,STABILIZE,NONE,0.44442237,0.37920629,100.0,False
74.25,453.92035073934335,3.002178292286781,99.85494725626873,453.9235177770969,0.0,STABILIZE,NONE,0.44461897,0.37996426,100.0,False
74.5,453.86696246730236,3.0013578083188506,99.83952023398791,453.9031262296186,0.0,STABILIZE,NONE,0.44507122,0.37979127,100.0,False
74.75,453.9115345784196,2.9960673896377426,100.17019457512505,453.8841388277934,0.0,STABILIZE,NONE,0.44291462,0.37850423,100.0,False
75.0,454.20574146336276,3.0056371395262738,99.96712289833401,453.8588182560808,0.0,STABILIZE,NONE,0.43432311,0.3808213,100.0,False
75.25,453.9191403233609,2.999460950479691,100.01531588441038,453.8081104540498,0.0,STABILIZE,NONE,0.44138084,0.37936724,100.0,False
75.5,454.01064435722174,2.9951809970395713,100.15829418961991,453.77848079808103,0.0,STABILIZE,NONE,0.43805298,0.3783063,100.0,False
75.75,453.7317330273964,3.0037589218203635,100.0280850053349,453.7390794266698,0.0,STABILIZE,NONE,0.44458743,0.38036649,100.0,False
76.0,453.61826906199354,3.0000469780689247,100.11039506425443,453.7191698611725,0.0,STABILIZE,NONE,0.44639087,0.3794964,100.0,False
76.25,453.71003257271144,3.000670734772931,99.92174872364468,453.7046680215948,0.0,STABILIZE,NONE,0.44274309,0.37965245,100.0,False
76.5,453.3593164007703,3.001845816115683,100.10487396042762,453.6793989858971,0.0,STABILIZE,NONE,0.45092075,0.37995222,100.0,False
76.75,453.70067508449927,2.9991926194426797,100.1554443654032,453.67844832680714,0.0,STABILIZE,NONE,0.44052885,0.37932138,100.0,False
77.0,453.5781318263836,2.996929537291893,99.97171751957559,453.6466978352051,0.0,STABILIZE,NONE,0.44292436,0.37875409,100.0,False
77.25,453.8005115571953,2.9951368364065183,100.17877449889208,453.62214697891255,0.0,STABILIZE,NONE,0.43612633,0.37827362,100.0,False
77.5,453.48163464560866,2.996393368213372,100.18900927542133,453.5775225737395,0.0,STABILIZE,NONE,0.44387178,0.37852197,100.0,False
77.75,453.54146230143016,2.9960881905047447,99.94619004114152,453.55599581564957,0.0,STABILIZE,NONE,0.44121856,0.37839837,100.0,False
78.0,453.66632963604184,3.003884646670761,99.93593519771183,453.52667177140876,0.0,STABILIZE,NONE,0.4370229,0.38027095,100.0,False
78.25,453.5459509120437,3.0021244704870065,99.90330602594253,453.4850027981791,0.0,STABILIZE,NONE,0.4394707,0.37987986,100.0,False
78.5,453.5039748120431,2.9997088007874484,99.91959633842902,453.45071940076815,0.0,STABILIZE,NONE,0.43969038,0.37930793,100.0,False
78.75,453.3433719384793,3.0000291497351923,100.00447802304377,453.41719412878615,0.0,STABILIZE,NONE,0.4429935,0.37938257,100.0,False
79.0,453.30874079811144,2.9985475188519963,100.16700058575104,453.39356429111007,0.0,STABILIZE,NONE,0.44281209,0.37901641,100.0,False
79.25,453.4015445313814,3.002601078692883,100.1802733347906,453.3694704611048,0.0,STABILIZE,NONE,0.43932741,0.37999864,100.0,False
79.5,453.4234491494535,3.006542679883386,99.8762043952354,453.3351228105076,0.0,STABILIZE,NONE,0.43790853,0.38100393,100.0,False
79.75,453.4179380426104,2.9982334799683423,100.27836748950568,453.29667660364805,0.0,STABILIZE,NONE,0.43727153,0.37903413,100.0,False
80.0,453.51152822987206,2.9934730281857,99.8546700636232,453.2564622116632,0.0,STABILIZE,NONE,0.4340497,0.37783955,100.0,False
80.25,453.30647035176156,3.0022465337848967,100.11048463242388,453.2068234151424,0.0,STABILIZE,NONE,0.43880072,0.37992637,100.0,False
80.5,453.16079227365105,3.001054394149955,100.09795321536794,453.1714220728771,0.0,STABILIZE,NONE,0.44169274,0.37965837,100.0,False
80.75,453.13302277990385,3.00268287070988,99.66107541263364,453.14470347033443,0.0,STABILIZE,NONE,0.44134428,0.38007379,100.0,False
81.0,453.2121043851183,2.996275822667797,100.14380167119539,453.11703535718283,0.0,STABILIZE,NONE,0.43824624,0.37852539,100.0,False
81.25,453.04596795777667,2.997020319940491,100.05608532351162,453.08027062151035,0.0,STABILIZE,NONE,0.44176351,0.37866378,100.0,False
81.5,452.9173461684646,2.9971945026647884,99.76490584660702,453.05404619314146,0.0,STABILIZE,NONE,0.44410393,0.37866891,100.0,False
81.75,453.0308347017103,3.0016548457576766,100.15345389791968,453.03484086493006,0.0,STABILIZE,NONE,0.44000503,0.37973331,100.0,False
82.0,452.98228666470953,3.0031698653124628,100.0026941462702,453.00354584397786,0.0,STABILIZE,NONE,0.44041879,0.38012553,100.0,False
82.25,452.95958162787133,3.0014843839724383,100.15875891641885,452.97357490001826,0.0,STABILIZE,NONE,0.4401379,0.37974755,100.0,False
82.5,452.8916497103125,2.998910489297806,99.975875289295,452.94286487848126,0.0,STABILIZE,NONE,0.44106603,0.37913081,100.0,False
82.75,452.9274171301432,2.9970321443345336,100.15420090900993,452.91500176109446,0.0,STABILIZE,NONE,0.4392341,0.37865419,100.0,False
83.0,452.82173408196377,3.0013676111390106,99.87617911416639,452.8817955267305,0.0,STABILIZE,NONE,0.44122153,0.37968805,100.0,False
83.25,452.90840446617176,3.0010418067719353,99.93689778898039,452.8545838732504,0.0,STABILIZE,NONE,0.43806056,0.37962355,100.0,False
83.5,453.12122105615936,3.0008944766762977,100.26653933844659,452.8180876412098,0.0,STABILIZE,NONE,0.43178104,0.37959981,100.0,False
83.75,452.90696289377445,2.9977213108762144,99.9426719776513,452.7630920551897,0.0,STABILIZE,NONE,0.43701324,0.37882759,100.0,False
84.0,452.78919222077883,3.0000816345043453,100.00741917126382,452.72377691067527,0.0,STABILIZE,NONE,0.43936895,0.37938267,100.0,False
84.25,452.64863628913315,2.9944663033088217,99.96618510348688,452.69156703228936,0.0,STABILIZE,NONE,0.44218644,0.37799596,100.0,False
84.5,452.33509080070314,3.0014669722226723,99.89109133188583,452.66780902029154,0.0,STABILIZE,NONE,0.44940091,0.37965504,100.0,False
84.75,452.5581971543564,2.9995720416532428,100.04090085194437,452.6655096632822,0.0,STABILIZE,NONE,0.4422103,0.37920246,100.0,False
85.0,452.42710275061273,2.9950209774228207,99.84009011927502,452.64190367727315,0.0,STABILIZE,NONE,0.44478772,0.37807127,100.0,False
85.25,452.31975198846055,2.997781182752148,100.23863245457844,452.62601111709034,0.0,STABILIZE,NONE,0.44662866,0.37868869,100.0,False
85.5,452.45713701616074,3.002821821742734,99.79425477876022,452.6156249036353,0.0,STABILIZE,NONE,0.44200447,0.37990222,100.0,False
85.75,452.63643248303316,2.9996768302799435,99.99102808216985,452.5915644601473,0.0,STABILIZE,NONE,0.43658674,0.37915698,100.0,False
86.0,452.6368369463165,3.005935664840661,100.02920595247498,452.5515203071614,0.0,STABILIZE,NONE,0.43615268,0.38069705,100.0,False
86.25,452.5289683352796,2.9972587335786574,100.08750094829983,452.5103144925702,0.0,STABILIZE,NONE,0.43853521,0.37862701,100.0,False
86.5,452.4393884912429,3.002907675718637,99.99344403242723,452.47629934082465,0.0,STABILIZE,NONE,0.4402708,0.37998933,100.0,False
86.75,452.70866316644276,2.994225901240304,99.95551009597672,452.4475348108713,0.0,STABILIZE,NONE,0.4325001,0.37788145,100.0,False
87.0,452.5280490181728,2.9996060988403848,99.88117403964917,452.3958267723526,0.0,STABILIZE,NONE,0.43693904,0.37913889,100.0,False
87.25,452.3175555121464,2.9965542243175256,100.01784306575345,452.3574376030073,0.0,STABILIZE,NONE,0.44185824,0.37837839,100.0,False
87.5,452.69981856878627,3.0044186063607032,99.8336486340227,452.3337492927603,0.0,STABILIZE,NONE,0.43097056,0.38027607,100.0,False
87.75,452.1468613823956,2.999406084726221,100.15066241916007,452.2778625447449,0.0,STABILIZE,NONE,0.44520261,0.37909065,100.0,False
88.0,452.14111256818353,2.9986035955245876,100.13271241502723,452.2643356195589,0.0,STABILIZE,NONE,0.44426672,0.37888487,100.0,False
88.25,452.3777746989352,2.999673190442359,99.83233548784406,452.2480768133639,0.0,STABILIZE,NONE,0.43710306,0.37913089,100.0,False
88.5,451.97817309279856,2.998729065469465,99.66542066465925,452.21063481628795,0.0,STABILIZE,NONE,0.44704782,0.37889258,100.0,False
88.75,452.3152600488939,2.9990457822848087,100.07219404963675,452.2027870666074,0.0,STABILIZE,NONE,0.43714174,0.37895389,100.0,False
89.0,452.44584976423204,3.004538368473735,99.82732977430794,452.16560103109185,0.0,STABILIZE,NONE,0.43325356,0.380297,100.0,False
89.25,452.2473933513687,3.0041208000273736,99.88804652228558,452.1170060033972,0.0,STABILIZE,NONE,0.43816996,0.38024961,100.0,False
89.5,451.9401408403407,2.9999813909403175,99.75978649757256,452.0831353788015,0.0,STABILIZE,NONE,0.44561776,0.37927988,100.0,False
89.75,452.2920568214,2.9931009913527644,99.83397888763868,452.07144657900477,0.0,STABILIZE,NONE,0.43539575,0.37758299,100.0,False
90.0,451.9890602501004,3.0002122174974306,100.02491862597138,452.02949502470176,0.0,STABILIZE,NONE,0.4429479,0.37925465,100.0,False
90.25,452.0507770995086,3.000237300216148,100.17053294781547,452.01005981420735,0.0,STABILIZE,NONE,0.44050593,0.37926191,100.0,False
90.5,451.6625405357703,3.00086066167553,99.89281233824268,451.98344696121586,0.0,STABILIZE,NONE,0.45002458,0.37941786,100.0,False
90.75,452.00500854310235,3.001454939859535,99.86322566852577,451.98513152783084,0.0,STABILIZE,NONE,0.43990384,0.37957461,100.0,False
91.0,451.86066943996394,3.0030528354678756,100.05235844029764,451.95681178944426,0.0,STABILIZE,NONE,0.44318004,0.37998741,100.0,False
91.25,451.836254183965,3.0065446171005905,100.34637664727425,451.9382914494554,0.0,STABILIZE,NONE,0.44313304,0.38088891,100.0,False
91.5,451.70032020988833,3.0007904458939185,100.37634916534485,451.91968958173237,0.0,STABILIZE,NONE,0.44603655,0.37955176,100.0,False
